ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
294-20070216,1772710,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1782,"Tobacco Vending, Individual",294,RENEW,,12/20/2006,02/15/2007,N,02/16/2007,01/15/2008,02/15/2007,02/16/2007,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
296-20060216,1650320,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/15/2006,02/16/2006,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20120116,2125952,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,11/15/2011,01/11/2012,N,01/16/2012,01/15/2014,01/11/2012,01/12/2012,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
295-20030516,1338013,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1010,Limited Business License,295,RENEW,03/25/2003,04/17/2003,04/17/2003,N,05/16/2003,05/15/2004,04/17/2003,04/18/2003,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
297-20060216,1650322,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,297,RENEW,,12/21/2005,02/14/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
296-20040216,1448347,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1474,Package Goods,296,RENEW,,12/15/2003,02/04/2004,N,02/16/2004,02/15/2005,12/22/2003,02/04/2004,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
297-20040516,1404441,47,2,234 W ROOT LLC,ROOT INN LIQUORS,234 W ROOT ST  1ST,CHICAGO,IL,60609,3,47,9,1781,Tobacco Retail Over Counter,297,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,02/15/2005,05/12/2004,05/12/2004,AAI,,13,41.819219254,-87.632637931,"(41.81921925373662, -87.6326379312186)"
293-20050216,1548524,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,,12/20/2004,02/08/2005,N,02/16/2005,02/15/2006,02/08/2005,02/08/2005,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
293-20020516,1228760,47,1,234 W ROOT LLC,THE ROOT INN,230-234 W ROOT ST,CHICAGO,IL,60609,3,47,9,1470,Tavern,293,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,11/15/2002,04/24/2002,04/24/2002,AAI,,13,41.819222277,-87.632478358,"(41.819222277449555, -87.63247835812965)"
306-20010516,1124576,49,1,PRESTIGE PHARMACY INC,PRESTIGE PHARMACY INC,260 E CHESTNUT ST,CHICAGO,IL,60611,2,25,18,1010,Limited Business License,306,RENEW,03/16/2001,06/15/2001,05/04/2001,N,05/16/2001,05/15/2002,01/07/2002,01/08/2002,AAC,04/02/2003,,41.898564473,-87.619470578,"(41.89856447342598, -87.61947057794758)"
311-20040516,1445511,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,03/17/2004,05/11/2004,N,05/16/2004,08/15/2004,05/11/2004,05/11/2004,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
312-20020516,1228767,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1470,Tavern,312,RENEW,03/27/2002,05/03/2002,05/03/2002,N,05/16/2002,11/15/2002,05/03/2002,05/03/2002,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
310-20040816,1496291,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1006,Retail Food Establishment,310,RENEW,,06/30/2004,08/10/2004,N,08/16/2004,08/15/2005,08/10/2004,08/11/2004,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
312-20030516,1338016,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1470,Tavern,312,RENEW,03/25/2003,05/09/2003,05/09/2003,N,05/16/2003,11/15/2003,05/09/2003,05/09/2003,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
312-20040816,1496289,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1470,Tavern,312,RENEW,,06/30/2004,08/10/2004,N,08/16/2004,08/15/2005,08/10/2004,08/11/2004,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
312-20031116,1445282,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1470,Tavern,312,RENEW,,11/06/2003,11/07/2003,N,11/16/2003,08/15/2004,11/07/2003,11/07/2003,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
312-20050816,1598428,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1470,Tavern,312,RENEW,,06/21/2005,07/21/2005,N,08/16/2005,08/15/2006,07/21/2005,07/21/2005,AAC,07/26/2006,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20060816,1719295,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,06/21/2006,07/26/2006,N,08/16/2006,08/15/2007,07/26/2006,08/18/2006,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20040816,1496290,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,06/30/2004,08/10/2004,N,08/16/2004,08/15/2005,08/10/2004,08/11/2004,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
310-20020516,1228766,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1006,Retail Food Establishment,310,RENEW,03/27/2002,05/03/2002,05/03/2002,N,05/16/2002,05/15/2003,05/03/2002,05/03/2002,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20030516,1338017,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,03/25/2003,05/09/2003,05/09/2003,N,05/16/2003,05/15/2004,05/09/2003,05/09/2003,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20020516,1228768,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,03/27/2002,05/03/2002,05/03/2002,N,05/16/2002,05/15/2003,05/03/2002,05/06/2002,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
2218296-20121231,2218296,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,4404,Regulated Business License,2218296,ISSUE,,,,N,12/31/2012,07/15/2012,,12/31/2012,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
310-20050816,1598430,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1006,Retail Food Establishment,310,RENEW,,06/21/2005,07/21/2005,N,08/16/2005,08/15/2006,07/21/2005,07/21/2005,AAC,07/26/2006,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
310-20040516,1445509,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1006,Retail Food Establishment,310,RENEW,,03/17/2004,05/11/2004,N,05/16/2004,08/15/2004,05/11/2004,05/11/2004,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20050816,1598429,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,06/21/2005,07/21/2005,N,08/16/2005,08/15/2006,07/21/2005,07/21/2005,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20070816,1823928,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,06/21/2007,08/09/2007,N,08/16/2007,07/15/2008,08/09/2007,08/10/2007,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
312-20021116,1278080,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1470,Tavern,312,RENEW,09/24/2002,11/07/2002,11/07/2002,N,11/16/2002,05/15/2003,11/07/2002,11/07/2002,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20080716,1905435,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,05/15/2008,06/18/2008,N,07/16/2008,07/15/2010,06/18/2008,06/19/2008,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
311-20100716,2033256,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1046,Automatic Amusement Device Operator,311,RENEW,,05/17/2010,06/24/2010,N,07/16/2010,07/15/2012,06/24/2010,06/25/2010,AAC,12/31/2012,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
310-20030516,1338015,50,1,THEODORE J. CATTONI JR.,T'S VENDING,9801 S EWING AVE,CHICAGO,IL,60617,10,44,4,1006,Retail Food Establishment,310,RENEW,03/25/2003,05/09/2003,05/09/2003,N,05/16/2003,05/15/2004,05/09/2003,05/09/2003,AAI,,,41.717651427,-87.535134848,"(41.71765142743601, -87.53513484814188)"
315-,1095,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,ISSUE,,06/20/2000,,N,,05/15/1998,,05/17/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20020516,1228770,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,03/27/2002,05/16/2002,05/15/2002,N,05/16/2002,11/15/2002,05/16/2002,05/17/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
1043572-20040816,1404444,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1781,Tobacco Retail Over Counter,1043572,RENEW,,06/30/2004,07/29/2004,N,08/16/2004,05/15/2005,07/29/2004,07/30/2004,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20060516,1682627,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,,03/27/2006,05/16/2006,N,05/16/2006,05/15/2007,05/17/2006,05/18/2006,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20021116,1278081,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,09/24/2002,11/15/2002,11/15/2002,N,11/16/2002,05/15/2003,11/15/2002,11/18/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20020516,1228771,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,03/27/2002,05/16/2002,05/15/2002,N,05/16/2002,11/15/2002,05/16/2002,05/17/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20050516,1580010,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,,03/23/2005,05/13/2005,N,05/16/2005,05/15/2006,05/13/2005,05/13/2005,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20040516,1480092,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,,03/17/2004,05/13/2004,N,05/16/2004,05/15/2005,05/13/2004,05/14/2004,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
1043572-20030816,1358708,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1781,Tobacco Retail Over Counter,1043572,RENEW,,06/24/2003,07/21/2003,N,08/16/2003,08/15/2004,07/21/2003,07/22/2003,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
313-20020516,1228769,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1006,Retail Food Establishment,313,RENEW,03/27/2002,05/16/2002,05/15/2002,N,05/16/2002,05/15/2003,05/16/2002,05/17/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20021116,1278082,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,09/24/2002,11/15/2002,11/15/2002,N,11/16/2002,05/15/2003,11/15/2002,11/18/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
1043572-20060516,1682628,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1781,Tobacco Retail Over Counter,1043572,RENEW,,03/27/2006,05/16/2006,N,05/16/2006,05/15/2007,05/16/2006,05/17/2006,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
1043572-20050516,1580011,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1781,Tobacco Retail Over Counter,1043572,RENEW,,03/23/2005,05/13/2005,N,05/16/2005,05/15/2006,05/13/2005,05/13/2005,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
313-20050516,1580013,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1006,Retail Food Establishment,313,RENEW,,03/23/2005,05/13/2005,N,05/16/2005,05/15/2006,05/13/2005,05/13/2005,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20040516,1480090,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,,03/17/2004,05/13/2004,N,05/16/2004,05/15/2005,05/13/2004,05/14/2004,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20030516,1338020,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,03/25/2003,05/15/2003,05/15/2003,N,05/16/2003,11/15/2003,05/15/2003,05/16/2003,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
313-20040516,1480091,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1006,Retail Food Establishment,313,RENEW,,03/17/2004,05/13/2004,N,05/16/2004,05/15/2005,05/13/2004,05/14/2004,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20031116,1404442,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,,09/26/2003,11/14/2003,N,11/16/2003,05/15/2004,11/18/2003,11/19/2003,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20050516,1580012,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,,03/23/2005,05/13/2005,N,05/16/2005,05/15/2006,05/13/2005,05/13/2005,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20030516,1338019,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,03/25/2003,05/15/2003,05/15/2003,N,05/16/2003,11/15/2003,05/15/2003,05/16/2003,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
1043572-20020816,1250285,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1781,Tobacco Retail Over Counter,1043572,RENEW,,06/28/2002,08/23/2002,N,08/16/2002,08/15/2003,08/23/2002,08/26/2002,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
315-20031116,1404443,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1477,Outdoor Patio,315,RENEW,,09/26/2003,11/14/2003,N,11/16/2003,05/15/2004,11/14/2003,11/17/2003,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
313-20030516,1338018,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1006,Retail Food Establishment,313,RENEW,03/25/2003,05/15/2003,05/15/2003,N,05/16/2003,05/15/2004,05/15/2003,05/16/2003,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
313-20060516,1682630,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1006,Retail Food Establishment,313,RENEW,,03/27/2006,05/16/2006,N,05/16/2006,05/15/2007,05/16/2006,05/17/2006,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
314-20060516,1682629,51,1,152 E. ONTARIO CORP.,O'NEIL'S BAR & GRILL,152 E ONTARIO ST,CHICAGO,IL,60611,42,53,18,1470,Tavern,314,RENEW,,03/27/2006,05/16/2006,N,05/16/2006,05/15/2007,05/17/2006,05/18/2006,AAI,,,41.893459589,-87.62337424,"(41.89345958880933, -87.62337423955238)"
320-20060516,1682631,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,,03/27/2006,05/04/2006,N,05/16/2006,05/15/2007,05/04/2006,05/05/2006,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20020516,1228772,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,03/27/2002,05/14/2002,04/17/2002,N,05/16/2002,05/15/2003,05/14/2002,05/16/2002,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20100516,2022407,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/15/2010,05/12/2010,N,05/16/2010,05/15/2012,05/12/2010,05/12/2010,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20100516,2022406,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,,03/15/2010,05/12/2010,N,05/16/2010,05/15/2012,05/12/2010,05/12/2010,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20080516,1894693,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,,03/24/2008,05/03/2008,N,05/16/2008,05/15/2010,05/03/2008,05/05/2008,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20140516,2315007,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,,03/15/2014,04/10/2014,N,05/16/2014,05/15/2016,04/10/2014,04/11/2014,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20120516,2142769,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,,03/15/2012,04/04/2012,N,05/16/2012,05/15/2014,04/04/2012,04/05/2012,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20030516,1338021,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,03/25/2003,05/02/2003,05/02/2003,N,05/16/2003,05/15/2004,05/02/2003,05/05/2003,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20050516,1580015,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/23/2005,05/05/2005,N,05/16/2005,05/15/2006,05/05/2005,05/06/2005,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20021116,1278083,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,09/24/2002,10/16/2002,10/16/2002,N,11/16/2002,05/15/2003,10/16/2002,10/17/2002,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20120516,2142770,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/15/2012,04/04/2012,N,05/16/2012,05/15/2014,04/04/2012,04/05/2012,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20050516,1580014,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,,03/23/2005,05/05/2005,N,05/16/2005,05/15/2006,05/05/2005,05/06/2005,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20060516,1682632,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/27/2006,05/04/2006,N,05/16/2006,05/15/2007,05/04/2006,05/05/2006,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20020516,1228773,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,03/27/2002,05/14/2002,05/14/2002,N,05/16/2002,11/15/2002,05/14/2002,05/16/2002,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20140516,2315008,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/15/2014,04/10/2014,N,05/16/2014,05/15/2016,04/10/2014,04/11/2014,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20070516,1804651,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/23/2007,05/08/2007,N,05/16/2007,05/15/2008,05/08/2007,05/09/2007,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
320-20030516,1338022,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1470,Tavern,320,RENEW,03/25/2003,05/02/2003,05/02/2003,N,05/16/2003,11/15/2003,05/02/2003,05/05/2003,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
319-20080516,1894694,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,25,25,12,1006,Retail Food Establishment,319,RENEW,,03/24/2008,05/03/2008,N,05/16/2008,05/15/2010,05/03/2008,05/05/2008,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
